CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
110,CN,61010,B,"17,0",0,,"2,81843","1,59856","0,11392",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"663,9235019683838","685,5838298797607","753,2088756561279","55,7",Cluster 0
110,CN,76034,B,"22,0",0,,"3,2733","1,82425","0,09321",Cinza,PROVA CINZA,,"0,0",2018,"686,6781711578369","705,1126956939697","763,2248401641846","54,66",Cluster 0
111,CN,82909,D,"29,0",0,,"2,33756","1,05073","0,2738",Cinza,PROVA CINZA,,"0,0",2018,"599,9414920806885","629,4171810150146","712,5608921051025","63,69",Cluster 2
111,CN,88641,D,"14,0",0,,"2,85187","0,84789","0,13263",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"587,9991054534912","609,6451282501221","676,6026020050049","56,63",Cluster 2
112,CN,11276,D,"25,0",0,,"4,04524","1,47668","0,2267",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"646,6643810272217","662,9817485809326","710,7059955596924","61,34",Cluster 0
112,CN,43554,D,"5,0",0,,"2,76937","1,50273","0,18595",Cinza,PROVA CINZA,,"0,0",2018,"651,0059833526611","674,0992069244385","743,457555770874","59,3",Cluster 0
113,CN,76029,D,"8,0",0,,"1,57501","2,57259","0,3311",Cinza,PROVA CINZA,,"0,0",2018,"742,4275875091553","789,081335067749","913,6717319488524","66,55",Cluster 3
113,CN,85474,A,"1,0",0,,"1,50003","0,83271","0,257",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"577,2416591644287","622,4386692047119","751,6806125640869","62,85",Cluster 2
114,CN,54768,A,"24,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
114,CN,111533,A,"3,0",0,,"1,50152","1,93822","0,08461",Cinza,PROVA CINZA,,"0,0",2018,"703,7513256072998","743,75319480896","870,3415393829346","54,23",Cluster 3
115,CN,10796,A,"21,0",0,,"2,89847","0,66801","0,10599",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"571,0856914520264","592,0498371124268","657,7603816986084","55,3",Cluster 2
115,CN,87724,E,"28,0",0,,"1,71388","1,29656","0,10169",Cinza,PROVA CINZA,,"0,0",2018,"637,1991634368896","672,5709438323975","783,6501598358154","55,08",Cluster 0
116,CN,89518,C,"5,0",0,,"3,91646","1,31695","0,14694",Cinza,PROVA CINZA,,"0,0",2018,"633,5656642913818","649,468183517456","698,2986927032471","57,35",Cluster 0
116,CN,97580,C,"24,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
117,CN,85594,E,"3,0",0,,"2,66224","0,81138","0,30552",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"574,3710994720459","601,1383533477783","674,5140552520752","65,28",Cluster 2
117,CN,111653,A,"2,0",0,,"1,11154","0,37898","0,09388",Cinza,PROVA CINZA,,"0,0",2018,"550,3504276275635","604,6550273895264","775,803804397583","54,69",Cluster 2
118,CN,59858,A,"25,0",0,,"3,48757","1,61171","0,17521",Cinza,PROVA CINZA,,"0,0",2018,"662,1854305267334","680,3839206695557","735,3894710540771","58,76",Cluster 0
118,CN,96480,E,"11,0",0,,"1,64965","0,84138","0,18067",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"585,8199596405029","624,443769454956","740,8063411712646","59,03",Cluster 2
119,CN,86222,D,"23,0",0,,"3,34738","0,81755","0,28074",Cinza,PROVA CINZA,,"0,0",2018,"577,7924060821533","598,5205173492432","656,6445827484131","64,04",Cluster 2
119,CN,90228,E,"20,0",0,,"1,23446","1,32274","0,27159",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"622,8773593902588","678,5695552825928","835,9568119049072","63,58",Cluster 0
120,CN,12199,B,"17,0",0,,"1,89006","1,7307","0,23529",Cinza,PROVA CINZA,,"0,0",2018,"670,1962947845459","705,3749561309814","807,6350688934326","61,76",Cluster 0
120,CN,84856,C,"16,0",0,,"1,57917","0,82131","0,19718",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"582,3915004730225","623,2278347015381","745,0239658355713","59,86",Cluster 2
121,CN,85191,A,"26,0",0,,"2,01969","1,18084","0,20235",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"617,9134845733643","649,9664783477783","745,2576160430908","60,12",Cluster 0
121,CN,111720,C,"30,0",0,,"2,03842","1,28024","0,1488",Cinza,PROVA CINZA,,"0,0",2018,"631,4985752105713","662,0900630950928","755,9268474578857","57,44",Cluster 0
122,CN,96317,E,"15,0",0,,"4,74364","0,85268","0,22519",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"584,460973739624","598,3583927154541","639,0492916107178","61,26",Cluster 2
122,CN,111395,E,"6,0",0,,"1,74195","2,00253","0,12818",Cinza,PROVA CINZA,,"0,0",2018,"705,8303356170654","741,168737411499","850,7411479949951","56,41",Cluster 3
123,CN,84299,B,"19,0",0,,"2,2147","1,22281","0,29782",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"614,8331165313721","646,7335224151611","734,8244190216064","64,89",Cluster 0
123,CN,111463,A,"1,0",0,,"1,7303","2,07699","0,24838",Cinza,PROVA CINZA,,"0,0",2018,"703,317403793335","742,1891689300537","854,0956974029541","62,42",Cluster 3
124,CN,11364,E,"5,0",0,,"1,77599","1,94441","0,15274",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"698,138952255249","733,3390712738037","841,0875797271729","57,64",Cluster 0
124,CN,111411,B,"10,0",0,,"1,25858","0,79603","0,19389",Cinza,PROVA CINZA,,"0,0",2018,"580,3124904632568","631,4246654510498","784,1818332672119","59,69",Cluster 2
125,CN,12839,D,"10,0",0,,"3,36078","0,63796","0,1698",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"565,070390701294","583,8840007781982","640,9304141998291","58,49",Cluster 2
125,CN,111414,E,"27,0",0,,"2,04034","1,92499","0,21775",Cinza,PROVA CINZA,,"0,0",2018,"691,1914348602295","723,30641746521","817,8155422210693","60,89",Cluster 0
126,CN,96607,C,"3,0",0,,"2,19256","0,45271","0,17136",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"547,1270084381104","575,9971141815186","663,4538173675537","58,57",Cluster 2
126,CN,111761,A,"7,0",0,,"2,03133","1,98006","0,20358",Cinza,PROVA CINZA,,"0,0",2018,"697,7455615997314","729,6459674835205","824,4054317474365","60,18",Cluster 0
127,CN,61404,E,"19,0",0,,"2,50487","1,90444","0,1037",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"695,5091953277588","719,7396755218506","795,7546710968018","55,18",Cluster 0
127,CN,111637,E,"9,0",0,,"2,65752","1,59508","0,15058",Cinza,PROVA CINZA,,"0,0",2018,"662,0876789093018","685,5766773223877","757,5671672821045","57,53",Cluster 0
128,CN,98109,E,"28,0",0,,"2,57203","0,47885","0,17328",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"549,363374710083","574,0063190460205","648,5764980316162","58,66",Cluster 2
128,CN,111612,A,"12,0",0,,"4,95113","0,77702","0,26199",Cinza,PROVA CINZA,,"0,0",2018,"575,7014751434326","589,4582271575928","628,6447048187256","63,1",Cluster 2
129,CN,14147,C,"17,0",0,,"2,36027","1,97375","0,11389",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"702,2349834442139","728,0962467193604","808,8510036468506","55,69",Cluster 0
129,CN,111456,B,"2,0",0,,"0,92339","1,76478","0,08431",Cinza,PROVA CINZA,,"0,0",2018,"692,6624774932861","757,6959133148193","963,5345935821532","54,22",Cluster 0
130,CN,85461,B,"1,0",0,,"5,87933","0,8937","0,1635",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"590,2426242828369","600,9523868560791","633,5394382476807","58,18",Cluster 2
130,CN,87205,D,"23,0",0,,"2,18742","1,54804","0,13671",Cinza,PROVA CINZA,,"0,0",2018,"658,7545871734619","687,0453357696533","774,3780612945557","56,84",Cluster 0
131,CN,61264,B,"14,0",0,,"1,85116","1,38202","0,14086",Cinza,PROVA CINZA,,"0,0",2018,"642,5826549530029","676,0995388031006","779,3419361114502","57,04",Cluster 0
131,CN,90304,D,"21,0",0,,"2,17252","1,17266","0,15007",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"620,4502582550049","649,1773128509521","737,2324466705322","57,5",Cluster 0
132,CN,11526,C,"21,0",0,,"1,62341","0,557","0,27893",Cinza,PROVA CINZA,,"0,0",2018,"547,7349758148193","590,3975963592529","710,2100849151611","63,95",Cluster 2
132,CN,41039,B,"13,0",0,,"1,63931","0,87715","0,26297",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"581,5689563751221","623,1586933135986","741,5239810943604","63,15",Cluster 2
133,CN,98187,C,"9,0",0,,"2,024","0,51386","0,15553",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"554,4488430023193","585,3931903839111","679,9666881561279","57,78",Cluster 2
133,CN,111506,A,"4,0",0,,"1,87928","1,01563","0,07272",Cinza,PROVA CINZA,,"0,0",2018,"610,2101802825928","641,9723033905029","743,0069446563721","53,64",Cluster 0
134,CN,16999,E,"22,0",0,,"2,68842","1,95733","0,33186",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"686,9809627532959","714,3418788909912","787,3432636260986","66,59",Cluster 0
134,CN,111408,C,"6,0",0,,"1,24846","1,46128","0,08248",Cinza,PROVA CINZA,,"0,0",2018,"658,2634449005127","706,3190937042236","858,5374355316162","54,12",Cluster 0
135,CN,66646,E,"15,0",0,,"2,38835","0,44914","0,13382",Cinza,PROVA CINZA,,"0,0",2018,"548,6838817596436","574,5499134063721","654,5131206512451","56,69",Cluster 2
135,CN,90034,D,"20,0",0,,"2,84593","0,56185","0,19427",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"556,4801692962646","579,0894031524658","646,6476917266846","59,71",Cluster 2
91,CN,27903,D,"27,0",0,,"2,13248","1,45511","0,18122",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"646,7764377593994","676,6669750213623","766,6890621185303","59,06",Cluster 0
91,CN,117875,D,"1,0",0,,"1,78539","1,58564","0,13602",Cinza,PROVA CINZA,,"0,0",2019,"663,4514331817627","698,0984210968018","805,091142654419","56,8",Cluster 0
92,CN,85422,A,"1,0",0,,"2,1628","1,71197","0,24386",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"668,0386066436768","699,0115642547607","788,4829044342041","62,19",Cluster 0
92,CN,117642,A,"2,0",0,,"1,92967","1,07472","0,22014",Cinza,PROVA CINZA,,"0,0",2019,"605,8971881866455","639,9219036102295","739,8812770843506","61,01",Cluster 0
93,CN,41401,E,"26,0",0,,"2,83703","-0,06181","0,12643",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"497,3189830780029","518,996000289917","586,2610340118408","56,32",Cluster 2
93,CN,85548,D,"24,0",0,,"2,96175","0,58267","0,11175",Cinza,PROVA CINZA,,"0,0",2019,"562,2260570526123","582,8111171722412","647,1531391143799","55,59",Cluster 2
94,CN,26172,D,"29,0",0,,"2,05099","1,55165","0,24664",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"651,6091823577881","684,3535900115967","778,7387371063232","62,33",Cluster 0
94,CN,84568,C,"1,0",0,,"2,42831","1,66707","0,29842",Cinza,PROVA CINZA,,"0,0",2019,"659,8656177520752","688,978910446167","769,3307399749756","64,92",Cluster 0
95,CN,85112,E,"30,0",0,,"2,37172","0,19119","0,10626",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"524,341344833374","549,96657371521","630,2707195281982","55,31",Cluster 2
95,CN,89772,C,"7,0",0,,"0,67587","1,59601","0,02169",Cinza,PROVA CINZA,,"0,0",2019,"691,6849613189697","777,8637409210205","1057,6026439666748","51,08",Cluster 0
96,CN,8639,E,"15,0",0,,"0,81979","0,87065","0,29757",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"567,0015811920166","653,1612873077393","891,1340236663818","64,88",Cluster 2
96,CN,24104,E,"3,0",0,,"3,41094","1,15715","0,16829",Cinza,PROVA CINZA,,"0,0",2019,"617,0313358306885","635,5493068695068","691,7469501495361","58,41",Cluster 0
97,CN,32800,C,"27,0",0,,"1,84404","2,23128","0,14336",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"727,3523807525635","761,0504627227783","864,7196292877197","57,17",Cluster 3
97,CN,111705,B,"2,0",0,,"1,78669","1,78124","0,20473",Cinza,PROVA CINZA,,"0,0",2019,"677,7327060699463","714,0343189239502","821,7828273773193","60,24",Cluster 0
98,CN,10469,E,"28,0",0,,"2,91251","1,71604","0,12733",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"674,9765872955322","696,1004734039307","761,6298198699951","56,37",Cluster 0
98,CN,81478,B,"8,0",0,,"2,37739","1,59193","0,20921",Cinza,PROVA CINZA,,"0,0",2019,"658,616304397583","685,9939098358154","767,0156955718994","60,46",Cluster 0
99,CN,43415,D,"17,0",0,,"2,52214","0,21891","0,13215",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"525,5453586578369","550,0118732452393","625,7216930389404","56,61",Cluster 2
99,CN,83526,C,"16,0",0,,"1,62997","1,70518","0,1628",Cinza,PROVA CINZA,,"0,0",2019,"673,72727394104","712,3367786407471","829,8652172088623","58,14",Cluster 0
100,CN,32764,C,"23,0",0,,"1,81744","0,89315","0,18404",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"590,5811786651611","625,7216930389404","731,3840389251709","59,2",Cluster 2
100,CN,117999,C,"3,0",0,,"3,76618","0,41535","0,10709",Cinza,PROVA CINZA,,"0,0",2019,"544,7976589202881","560,9433650970459","611,5167140960693","55,35",Cluster 2
101,CN,84577,E,"19,0",0,,"1,97961","0,58964","0,11543",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"564,6626949310303","595,5259799957275","691,8232440948486","55,77",Cluster 2
101,CN,117746,A,"9,0",0,,"1,2139","2,21432","0,09924",Cinza,PROVA CINZA,,"0,0",2019,"732,318639755249","782,1910381317139","938,9846324920654","54,96",Cluster 3
102,CN,85351,C,"26,0",0,,"2,46713","1,70111","0,26235",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"666,0716533660889","693,6900615692139","772,3300457000732","63,12",Cluster 0
102,CN,86521,C,"4,0",0,,"1,71979","0,25498","0,14498",Cinza,PROVA CINZA,,"0,0",2019,"529,9060344696045","566,0765171051025","677,2534847259521","57,25",Cluster 2
103,CN,41113,A,"28,0",0,,"1,01744","1,32948","0,27018",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"621,7949390411377","689,2721652984619","880,1906108856201","63,51",Cluster 0
103,CN,111601,B,"5,0",0,,"7,09582","2,42384","0,23686",Cinza,PROVA CINZA,,"0,0",2019,"741,5835857391357","750,9653568267822","778,2094478607178","61,84",Cluster 3
104,CN,60066,C,"25,0",0,,"2,01487","1,47833","0,26084",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"643,0165767669678","676,7861843109131","773,057222366333","63,04",Cluster 0
104,CN,111545,E,"9,0",0,,"0,54124","3,79854","0,17374",Cinza,PROVA CINZA,,"0,0",2019,"886,7638111114502","1003,9107799530028","1358,2913875579834","58,69",Cluster 3
105,CN,19407,E,"17,0",0,,"2,32962","1,67314","0,14993",Cinza,PROVA CINZA,,"0,0",2019,"670,2916622161865","697,0779895782471","779,1965007781982","57,5",Cluster 0
105,CN,42605,B,"6,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
106,CN,85830,C,"16,0",0,,"2,86018","1,6087","0,13623",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"663,9115810394287","685,5409145355225","752,3291110992432","56,81",Cluster 0
106,CN,117979,B,"6,0",0,,"1,19339","2,04675","0,26041",Cinza,PROVA CINZA,,"0,0",2019,"696,605920791626","753,5951137542725","916,1298274993896","63,02",Cluster 0
107,CN,83609,E,"18,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Cinza,PROVA CINZA,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
107,CN,97805,B,"25,0",0,,"2,71636","1,43258","0,18478",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"644,0656185150146","667,5903797149658","738,2934093475342","59,24",Cluster 0
108,CN,60311,E,"10,0",0,,"2,79351","0,15609","0,14102",Cinza,PROVA CINZA,,"0,0",2019,"518,5048580169678","540,7159328460693","609,1325283050537","57,05",Cluster 2
108,CN,97473,E,"24,0",0,,"2,29041","1,62817","0,10799",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"668,1339740753174","694,6961879730225","777,8661251068115","55,4",Cluster 0
109,CN,96239,B,"15,0",0,,"2,07124","1,58513","0,15155",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"661,7610454559326","691,9186115264893","784,2962741851807","57,58",Cluster 0
109,CN,117890,B,"6,0",0,,"1,85268","0,99689","0,12401",Cinza,PROVA CINZA,,"0,0",2019,"605,210542678833","638,3578777313232","741,3380146026611","56,2",Cluster 0
110,CN,54381,A,"18,0",0,,"3,20714","2,14905","0,08067",Cinza,PROVA CINZA,,"0,0",2019,"719,6943759918213","738,3816242218018","797,626256942749","54,03",Cluster 3
110,CN,96686,E,"5,0",0,,"2,9918","1,26287","0,17239",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"627,6004314422607","648,7720012664795","712,8732204437256","58,62",Cluster 0
111,CN,10529,D,"14,0",0,,"1,89246","0,24549","0,20248",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"524,3556499481201","558,5687160491943","660,2661609649658","60,12",Cluster 2
111,CN,88853,C,"11,0",0,,"2,39212","0,70901","0,165",Cinza,PROVA CINZA,,"0,0",2019,"572,9644298553467","599,3096828460693","679,4135570526123","58,25",Cluster 2
112,CN,95644,D,"21,0",0,,"2,78247","1,57217","0,10677",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"661,6466045379639","683,495283126831","751,9476413726807","55,34",Cluster 0
112,CN,117883,B,"7,0",0,,"0,38139","3,36471","0,06869",Cinza,PROVA CINZA,,"0,0",2019,"880,2549839019775","1036,438226699829","1534,1060161590576","53,43",Cluster 3
113,CN,39840,C,"19,0",0,,"2,29813","1,69004","0,1152",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"673,9251613616943","700,5088329315186","783,4546566009521","55,76",Cluster 0
113,CN,82490,C,"19,0",0,,"1,75058","1,02204","0,23374",Cinza,PROVA CINZA,,"0,0",2019,"599,2429256439209","637,1753215789795","747,5607395172119","61,69",Cluster 2
114,CN,39654,A,"14,0",0,,"1,63307","2,67101","0,28197",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"758,8403224945068","801,3813495635986","920,5429553985596","64,1",Cluster 3
114,CN,111624,D,"12,0",0,,"1,03081","-0,00312","0,01163",Cinza,PROVA CINZA,,"0,0",2019,"521,7092037200928","577,9616832733154","761,2364292144775","50,58",Cluster 2
115,CN,82236,D,"22,0",0,,"2,77263","1,28601","0,13618",Cinza,PROVA CINZA,,"0,0",2019,"631,7417621612549","654,0529727935791","722,9511737823486","56,81",Cluster 0
115,CN,83288,A,"8,0",0,,"3,16855","0,6196","0,18796",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"562,5097751617432","582,7252864837646","643,359899520874","59,4",Cluster 2
116,CN,30492,D,"22,0",0,,"2,95405","1,84212","0,10951",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"688,2731914520264","708,8868618011475","773,3790874481201","55,48",Cluster 0
116,CN,83441,D,"17,0",0,,"4,60881","1,94111","0,12462",Cinza,PROVA CINZA,,"0,0",2019,"696,3150501251221","709,6426486968994","751,0416507720947","56,23",Cluster 0
117,CN,14273,D,"13,0",0,,"3,90297","2,19782","0,05798",Cinza,PROVA CINZA,,"0,0",2019,"724,3602275848389","739,5427227020264","788,1276607513428","52,9",Cluster 3
117,CN,35665,C,"20,0",0,,"1,71936","1,10411","0,21137",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"609,4233989715576","647,3414897918701","759,4053745269775","60,57",Cluster 0
118,CN,97169,A,"20,0",0,,"5,93339","1,98881","0,13188",Cinza,PROVA CINZA,,"0,0",2019,"700,4396915435791","710,8395099639893","743,0188655853271","56,59",Cluster 0
118,CN,97450,A,"13,0",0,,"2,92186","0,26197","0,19465",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"526,465654373169","548,4931468963623","614,2990589141846","59,73",Cluster 2
119,CN,49600,D,"23,0",0,,"1,14904","2,36402","0,1148",Cinza,PROVA CINZA,,"0,0",2019,"746,2875843048096","799,4406223297119","965,3322696685792","55,74",Cluster 3
119,CN,97529,D,"12,0",0,,"3,38544","0,09025","0,0617",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"514,1847133636475","531,7180156707764","587,7487659454346","53,09",Cluster 2
120,CN,19223,B,"14,0",0,,"2,06769","-0,11974","0,19742",Cinza,PROVA CINZA,,"0,0",2019,"488,2090091705322","519,4013118743896","612,4250888824463","59,87",Cluster 2
120,CN,61016,C,"18,0",0,,"2,67126","1,51594","0,34541",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"641,6456699371338","669,6741580963135","743,3335781097412","67,27",Cluster 0
121,CN,78504,C,"24,0",0,,"3,20779","1,67408","0,16383",Cinza,PROVA CINZA,,"0,0",2019,"668,994665145874","688,6284351348877","748,3546733856201","58,19",Cluster 0
121,CN,97322,B,"20,0",0,,"2,41465","1,28437","0,21462",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"627,5289058685303","654,5989513397217","734,4262599945068","60,73",Cluster 0
122,CN,7629,B,"20,0",0,,"0,75316","1,83643","0,10672",Cinza,PROVA CINZA,,"0,0",2019,"700,0153064727783","780,7343006134033","1033,624887466431","55,34",Cluster 0
122,CN,97891,B,"20,0",0,,"2,8293","0,10631","0,18276",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"511,5072727203369","534,0616703033447","601,9251346588135","59,14",Cluster 2
123,CN,55328,B,"15,0",0,,"0,54974","0,97948","0,05877",Cinza,PROVA CINZA,,"0,0",2019,"630,3040981292725","738,11936378479","1083,0895900726318","52,94",Cluster 0
123,CN,97997,D,"18,0",0,,"2,32257","0,47932","0,13509",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"551,7404079437256","578,357458114624","660,597562789917","56,75",Cluster 2
124,CN,89515,C,"21,0",0,,"3,14647","1,67856","0,32644",Cinza,PROVA CINZA,,"0,0",2019,"660,752534866333","683,9697360992432","746,2828159332275","66,32",Cluster 0
124,CN,89925,C,"17,0",0,,"1,72007","0,75412","0,26095",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"569,7576999664307","609,3184947967529","722,092866897583","63,05",Cluster 2
125,CN,77664,E,"10,0",0,,"2,5569","0,3941","0,11893",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"543,6556339263916","567,6000118255615","642,1797275543213","55,95",Cluster 2
125,CN,117868,E,"25,0",0,,"0,05808","8,96186","0,22071",Cinza,PROVA CINZA,,"0,0",2019,"1342,3411846160889","2473,286867141724","5794,665098190308","61,04",Cluster 3
126,CN,86894,C,"11,0",0,,"1,74272","0,84069","0,28933",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"575,5393505096436","615,7104969024658","727,5049686431885","64,47",Cluster 2
126,CN,96556,A,"21,0",0,,"1,66258","1,3767","0,17468",Cinza,PROVA CINZA,,"0,0",2019,"639,840841293335","678,002119064331","793,3800220489502","58,73",Cluster 0
127,CN,17094,E,"8,0",0,,"3,67404","0,90699","0,15574",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"592,3788547515869","609,4281673431396","661,5297794342041","57,79",Cluster 2
127,CN,39290,E,"8,0",0,,"2,00073","0,8684","0,16452",Cinza,PROVA CINZA,,"0,0",2019,"589,339017868042","620,8293437957764","716,597318649292","58,23",Cluster 2
128,CN,16089,D,"7,0",0,,"1,32226","1,81208","0,23146",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"677,5634288787842","727,6861667633057","873,7843036651611","61,57",Cluster 0
128,CN,89298,A,"26,0",0,,"1,02022","0,29761","0,0167",Cinza,PROVA CINZA,,"0,0",2019,"551,5115261077881","608,4744930267334","793,7233448028564","50,83",Cluster 2
129,CN,31718,D,"28,0",0,,"1,90483","0,48421","0,21286",Cinza,PROVA CINZA,,"0,0",2019,"547,4107265472412","581,6786289215088","682,8491687774658","60,64",Cluster 2
129,CN,88674,B,"9,0",0,,"2,66337","1,06727","0,09434",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"611,9029521942139","634,5741748809814","706,0043811798096","54,72",Cluster 0
130,CN,29475,D,"3,0",0,,"0,84745","1,2281","0,28691",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"605,8065891265869","688,2064342498779","918,013334274292","64,35",Cluster 0
130,CN,89150,E,"22,0",0,,"3,482","0,29664","0,15617",Cinza,PROVA CINZA,,"0,0",2019,"531,4199924468994","549,4134426116943","604,3927669525146","57,81",Cluster 2
131,CN,83267,A,"7,0",0,,"2,48802","1,11356","0,25883",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"607,5947284698486","634,8912715911865","712,8326892852783","62,94",Cluster 0
131,CN,117988,A,"27,0",0,,"3,11909","0,80483","0,08561",Cinza,PROVA CINZA,,"0,0",2019,"585,22629737854","604,4929027557373","665,4374599456787","54,28",Cluster 2
132,CN,7529,D,"29,0",0,,"2,26543","0,62256","0,1662",Cinza,PROVA CINZA,,"0,0",2019,"564,3622875213623","592,2048091888428","676,8004894256592","58,31",Cluster 2
132,CN,87672,E,"4,0",0,,"3,65089","0,67311","0,1167",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"570,3585147857666","587,1074199676514","639,3282413482666","55,84",Cluster 2
133,CN,32818,C,"2,0",0,,"1,61135","1,52847","0,12627",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"659,0216159820557","697,1828937530518","815,6149387359619","56,31",Cluster 0
133,CN,82364,A,"27,0",0,,"2,43167","1,13773","0,22233",Cinza,PROVA CINZA,,"0,0",2019,"612,384557723999","639,4307613372803","718,7788486480713","61,12",Cluster 0
134,CN,95247,A,"3,0",0,,"2,50112","1,05664","0,32387",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"596,9469547271729","626,0626316070557","704,4165134429932","66,19",Cluster 2
134,CN,117836,A,"23,0",0,,"1,87838","1,45214","0,07496",Cinza,PROVA CINZA,,"0,0",2019,"653,731107711792","685,5456829071045","786,6494655609131","53,75",Cluster 0
